slot_id,entry_hour,exit_hour,day_of_week,is_weekend,occupied
86,1,4,3,0,0
85,23,2,3,0,0
26,16,18,1,0,0
85,6,10,3,0,1
25,16,20,2,0,1
65,5,6,1,0,0
6,21,0,0,0,1
23,14,16,0,0,1
64,4,8,1,0,0
87,14,16,3,0,0
43,17,19,3,0,0
23,17,20,0,0,1
96,20,21,2,0,0
30,20,23,5,1,0
77,22,2,3,0,0
18,5,9,2,0,0
87,1,3,6,1,1
79,16,19,3,0,0
97,20,23,5,1,1
21,3,5,1,0,0
57,11,12,4,0,1
23,18,20,0,0,0
91,1,3,1,0,0
45,1,5,3,0,0
44,13,16,5,1,1
82,14,18,0,0,1
88,19,21,4,0,1
47,1,4,4,0,0
40,3,5,5,1,0
51,18,20,5,1,1
42,8,9,3,0,1
7,6,10,0,0,0
50,12,16,6,1,1
48,11,13,6,1,1
84,2,3,3,0,0
91,12,14,4,0,0
6,14,16,1,0,1
91,13,15,1,0,1
9,23,0,2,0,0
57,8,11,4,0,1
31,12,13,6,1,1
21,22,0,6,1,0
90,21,0,4,0,0
40,3,5,3,0,0
45,20,21,2,0,0
77,7,8,5,1,1
49,2,5,2,0,0
87,1,2,0,0,0
20,18,20,3,0,0
92,22,1,5,1,0
17,7,11,5,1,1
28,16,18,6,1,0
41,12,16,1,0,0
66,6,9,0,0,1
25,8,11,2,0,0
58,11,13,1,0,0
41,13,14,4,0,0
6,13,15,3,0,0
75,14,15,2,0,1
38,2,3,4,0,0
6,14,16,5,1,1
45,18,21,6,1,0
75,23,1,2,0,0
14,19,23,1,0,0
66,13,16,0,0,1
40,7,8,1,0,0
3,4,7,3,0,0
99,18,20,6,1,1
97,3,6,3,0,0
24,13,14,2,0,1
19,15,16,1,0,0
18,19,22,0,0,0
64,23,3,5,1,1
88,5,6,3,0,0
35,22,2,0,0,0
62,5,6,4,0,0
1,2,5,2,0,0
100,14,15,0,0,1
25,2,6,2,0,0
45,10,14,4,0,1
49,2,5,0,0,0
98,9,13,6,1,1
89,17,21,0,0,1
16,0,3,5,1,0
98,15,16,4,0,0
93,15,18,6,1,0
19,9,10,6,1,1
23,0,1,1,0,0
83,3,4,0,0,0
25,2,4,5,1,0
16,4,5,0,0,0
54,11,14,5,1,0
73,11,14,6,1,1
1,12,15,3,0,0
42,23,1,6,1,0
19,11,15,1,0,0
97,15,17,0,0,0
34,12,15,4,0,0
80,4,7,2,0,0
55,23,3,4,0,0
18,3,5,1,0,0
34,20,23,3,0,0
89,14,15,3,0,1
45,11,12,3,0,0
6,18,21,5,1,1
21,20,21,4,0,1
70,18,22,2,0,1
96,20,23,6,1,1
48,10,12,6,1,1
39,20,23,2,0,0
31,5,9,6,1,1
10,8,10,5,1,1
30,0,4,0,0,0
18,11,12,5,1,0
60,13,14,2,0,1
88,5,6,2,0,0
73,0,4,0,0,0
95,21,1,4,0,1
15,1,4,4,0,0
4,23,1,1,0,0
63,10,12,4,0,1
40,2,6,3,0,1
9,9,13,3,0,1
9,5,6,1,0,0
26,5,9,2,0,0
4,19,20,1,0,1
81,20,0,0,0,1
16,1,3,1,0,0
15,23,2,1,0,0
99,9,13,5,1,1
52,22,23,3,0,0
69,5,8,0,0,0
5,22,23,5,1,0
20,16,17,0,0,0
79,13,16,1,0,1
18,4,7,5,1,0
2,22,1,5,1,0
93,16,20,0,0,0
13,1,4,0,0,0
4,8,12,4,0,1
42,11,13,6,1,1
74,18,20,0,0,1
61,21,22,5,1,0
95,6,7,2,0,0
8,8,12,0,0,0
67,20,21,3,0,0
63,15,17,4,0,0
9,19,23,3,0,0
94,10,14,6,1,1
11,11,14,3,0,0
99,14,18,2,0,0
42,17,18,4,0,0
13,18,20,6,1,0
36,15,16,1,0,0
13,14,16,5,1,1
12,4,7,5,1,1
37,10,12,0,0,0
74,14,17,5,1,0
73,17,18,2,0,1
52,12,15,5,1,1
71,3,7,2,0,0
2,16,20,1,0,0
56,3,5,2,0,0
60,15,16,1,0,0
23,22,23,1,0,0
40,14,16,1,0,1
64,13,17,2,0,0
85,11,14,6,1,1
23,2,4,1,0,0
29,9,12,6,1,1
78,7,10,2,0,0
90,5,6,4,0,0
51,21,1,1,0,1
69,13,16,2,0,0
95,16,20,2,0,0
89,20,21,6,1,1
31,18,20,2,0,0
50,15,17,0,0,0
20,14,15,6,1,0
55,14,15,6,1,1
81,0,3,0,0,0
2,23,0,1,0,0
25,22,0,5,1,0
13,22,2,4,0,0
92,11,15,5,1,0
70,9,13,1,0,0
67,13,17,3,0,0
58,9,10,3,0,1
99,9,10,4,0,1
82,19,23,6,1,0
75,10,11,4,0,1
84,21,0,4,0,0
64,15,16,0,0,0
69,8,11,0,0,1
83,14,17,3,0,0
86,13,14,4,0,1
59,18,22,2,0,1
60,8,11,5,1,0
83,3,4,3,0,0
62,20,22,4,0,0
16,6,10,2,0,0
88,21,23,4,0,0
68,7,10,6,1,0
15,23,1,1,0,0
89,7,8,2,0,1
55,18,22,6,1,1
35,14,17,5,1,1
55,15,16,1,0,0
14,21,1,6,1,1
49,22,1,0,0,0
83,8,11,3,0,1
100,11,14,4,0,0
7,15,18,3,0,0
30,3,5,5,1,1
83,4,6,4,0,0
49,7,9,1,0,0
89,0,3,2,0,0
16,5,7,2,0,0
51,14,18,4,0,0
72,3,6,1,0,0
82,20,0,4,0,1
92,10,14,4,0,1
80,4,6,6,1,0
83,17,20,4,0,1
42,23,1,2,0,0
17,14,16,5,1,1
63,17,19,4,0,1
45,19,22,2,0,0
77,12,15,0,0,1
7,4,6,1,0,0
27,0,4,0,0,0
10,21,1,4,0,0
34,17,20,2,0,0
36,13,14,1,0,1
25,4,6,3,0,0
6,5,7,1,0,0
24,23,0,1,0,0
18,15,18,4,0,0
87,21,1,6,1,0
6,20,23,0,0,1
29,11,15,0,0,1
25,19,23,3,0,1
55,17,20,4,0,1
81,1,3,1,0,0
46,22,0,6,1,0
24,20,22,5,1,1
75,22,2,0,0,0
26,12,14,0,0,1
98,16,20,2,0,0
28,16,18,1,0,0
3,15,18,4,0,0
75,20,21,0,0,0
38,17,21,6,1,0
61,7,10,4,0,0
78,2,6,1,0,0
51,16,20,1,0,0
90,17,20,0,0,0
48,22,0,3,0,0
21,5,9,4,0,1
54,7,8,4,0,0
56,22,23,2,0,0
94,12,15,6,1,0
59,7,8,1,0,1
72,18,21,1,0,0
51,5,8,0,0,0
20,22,2,0,0,0
96,14,17,0,0,1
86,9,12,2,0,0
59,16,18,6,1,1
71,0,4,3,0,1
9,6,7,0,0,0
1,12,14,0,0,1
29,2,4,5,1,0
63,18,22,6,1,1
72,14,18,0,0,0
56,4,6,2,0,0
68,10,14,4,0,0
35,21,1,3,0,1
3,17,20,4,0,1
7,2,6,5,1,0
27,5,8,1,0,0
1,2,4,1,0,0
91,4,6,0,0,0
80,8,9,5,1,1
71,18,22,4,0,0
44,12,14,2,0,0
87,5,8,3,0,0
41,10,12,6,1,1
75,20,0,4,0,0
42,20,21,5,1,1
33,13,14,5,1,0
50,5,7,6,1,0
63,5,6,4,0,0
100,16,20,3,0,0
37,10,14,4,0,1
59,14,15,4,0,0
81,8,11,3,0,0
99,20,21,2,0,0
48,16,17,6,1,1
5,23,1,5,1,0
48,6,9,3,0,0
96,6,7,0,0,1
3,20,22,0,0,0
47,0,2,0,0,0
62,7,9,0,0,1
99,4,8,6,1,0
14,18,20,1,0,0
63,7,9,2,0,1
61,16,20,1,0,0
31,18,22,4,0,0
95,11,13,4,0,0
17,22,23,3,0,0
24,14,17,0,0,0
23,3,7,3,0,0
82,22,1,4,0,0
50,11,15,0,0,0
78,12,14,6,1,1
79,13,17,5,1,1
79,4,6,2,0,0
70,21,0,4,0,0
27,15,16,5,1,0
15,6,8,3,0,0
50,14,17,5,1,0
36,12,15,3,0,1
8,15,19,4,0,0
79,11,13,1,0,0
3,6,9,6,1,0
62,15,16,6,1,1
47,22,2,2,0,0
77,22,2,6,1,1
98,12,15,5,1,1
88,22,0,6,1,0
96,2,6,5,1,1
61,14,16,4,0,0
32,2,5,6,1,0
94,6,9,4,0,0
13,17,19,6,1,1
1,13,14,3,0,0
34,17,21,0,0,0
62,18,21,0,0,1
79,13,14,0,0,0
78,19,20,3,0,1
93,5,7,0,0,0
98,7,9,4,0,0
82,6,8,1,0,0
71,19,20,1,0,1
93,17,21,6,1,1
31,17,19,1,0,1
64,14,18,0,0,0
25,19,21,1,0,0
38,21,22,5,1,1
14,18,22,0,0,0
8,21,1,5,1,1
91,20,21,4,0,0
54,20,0,5,1,1
2,1,2,4,0,0
81,7,8,3,0,1
78,20,23,3,0,1
89,10,12,6,1,0
56,17,20,5,1,1
94,22,23,2,0,0
93,12,13,4,0,0
84,8,12,0,0,0
85,8,9,2,0,0
61,16,17,4,0,0
22,6,7,0,0,0
35,8,10,4,0,0
16,21,0,4,0,0
50,0,3,0,0,0
43,1,3,4,0,0
17,3,5,4,0,0
80,13,15,4,0,1
58,3,6,6,1,0
2,1,4,3,0,0
4,7,8,1,0,0
85,17,20,4,0,1
39,18,22,6,1,1
98,13,16,0,0,0
94,19,21,5,1,0
6,9,12,4,0,0
81,16,17,6,1,1
89,7,10,3,0,0
69,13,15,6,1,0
69,20,0,3,0,0
20,22,0,5,1,1
64,7,11,4,0,0
16,4,5,2,0,0
51,15,16,5,1,0
37,7,10,1,0,0
73,9,10,0,0,1
69,7,8,6,1,0
42,8,10,0,0,0
57,17,19,0,0,0
66,2,5,0,0,0
9,16,19,3,0,0
100,19,22,6,1,1
86,14,17,1,0,0
64,20,22,4,0,1
86,16,19,4,0,0
22,7,10,2,0,0
34,1,2,4,0,0
55,16,19,1,0,0
29,17,21,4,0,1
38,4,5,3,0,0
97,8,10,5,1,0
18,8,12,4,0,1
71,1,4,0,0,0
65,1,2,0,0,0
97,18,21,5,1,1
1,22,23,0,0,0
88,2,5,0,0,0
4,16,20,3,0,0
4,13,15,3,0,1
82,13,17,3,0,1
27,13,17,4,0,1
43,5,7,5,1,0
59,2,3,0,0,0
32,0,1,2,0,0
33,15,17,5,1,0
28,3,6,2,0,0
55,0,1,0,0,0
100,16,20,1,0,0
60,17,19,5,1,1
70,7,11,4,0,1
62,1,2,2,0,0
80,17,19,5,1,1
34,15,17,5,1,0
87,9,10,3,0,1
88,7,8,1,0,0
56,11,13,3,0,0
13,21,0,1,0,0
56,15,17,1,0,1
18,11,14,4,0,1
54,10,14,5,1,1
77,19,22,3,0,1
43,18,21,3,0,0
39,0,1,2,0,0
61,2,4,5,1,1
42,11,15,0,0,0
81,8,10,0,0,1
79,20,23,2,0,1
18,21,0,1,0,0
23,4,7,2,0,0
54,0,2,2,0,0
30,9,12,3,0,0
98,16,18,2,0,0
58,3,7,6,1,1
68,14,18,1,0,1
67,18,20,0,0,1
71,7,11,4,0,0
18,22,23,5,1,0
7,14,17,2,0,0
40,6,9,5,1,0
70,14,17,2,0,0
86,7,8,6,1,0
65,22,1,5,1,0
68,9,11,3,0,0
49,17,20,3,0,0
52,3,5,5,1,0
29,14,18,2,0,0
21,10,12,6,1,0
90,21,23,6,1,0
78,2,4,2,0,0
9,14,17,1,0,1
47,2,3,0,0,0
76,14,15,0,0,1
42,5,7,6,1,0
51,0,3,4,0,0
56,13,14,0,0,1
51,15,19,4,0,0
70,0,4,3,0,0
20,20,23,4,0,1
88,16,20,4,0,0
27,7,11,0,0,0
38,17,21,6,1,1
72,15,16,2,0,0
65,5,9,6,1,0
54,9,11,3,0,1
24,9,11,1,0,1
47,4,8,4,0,0
71,11,13,4,0,0
83,19,20,5,1,1
86,16,19,4,0,1
63,13,15,6,1,1
57,13,17,2,0,1
55,2,5,1,0,0
60,11,14,6,1,0
99,19,23,5,1,1
62,17,19,6,1,1
30,11,12,0,0,1
93,1,3,3,0,0
22,1,3,2,0,0
75,16,17,1,0,1
84,9,12,3,0,1
29,17,18,0,0,1
41,21,22,3,0,1
42,18,22,5,1,1
98,20,0,4,0,1
65,0,2,4,0,0
31,23,3,2,0,1
30,3,4,3,0,0
18,3,4,6,1,1
17,1,5,4,0,0
38,18,22,2,0,0
14,20,0,2,0,1
87,11,12,5,1,1
89,9,12,2,0,1
79,12,15,0,0,1
56,21,1,6,1,1
22,22,0,4,0,0
67,19,21,4,0,1
56,22,1,1,0,0
19,14,18,0,0,1
57,2,3,4,0,0
44,22,0,5,1,1
98,19,21,4,0,1
35,12,13,1,0,1
1,7,8,3,0,1
52,6,10,3,0,0
85,23,0,0,0,0
93,7,8,2,0,0
70,17,18,1,0,0
37,8,11,1,0,0
65,5,6,4,0,0
51,3,5,5,1,0
1,14,18,4,0,1
91,4,8,5,1,1
21,4,8,1,0,0
53,6,9,2,0,0
16,8,10,3,0,1
61,6,7,0,0,0
54,8,10,6,1,0
40,19,23,5,1,0
26,9,10,3,0,1
80,3,7,0,0,0
92,5,9,2,0,0
65,23,3,1,0,0
100,13,15,2,0,1
74,8,10,5,1,1
64,0,4,1,0,0
43,16,20,4,0,0
17,12,13,0,0,0
59,23,3,4,0,0
23,6,10,1,0,0
7,8,12,6,1,0
44,10,14,0,0,1
53,2,4,0,0,0
71,11,15,4,0,0
79,20,23,0,0,0
34,2,6,1,0,0
46,14,16,6,1,0
68,20,23,5,1,1
78,9,12,5,1,1
78,0,4,1,0,0
16,13,17,4,0,1
71,19,21,2,0,1
96,5,8,1,0,0
19,1,4,5,1,1
2,22,0,1,0,0
10,7,11,0,0,0
50,0,1,0,0,0
81,3,4,1,0,0
12,3,6,4,0,0
70,4,7,2,0,0
22,19,23,0,0,1
32,8,9,5,1,1
84,22,1,6,1,0
1,12,16,0,0,0
54,17,18,5,1,0
58,16,18,6,1,0
70,0,3,2,0,0
83,21,23,6,1,0
18,14,15,0,0,0
6,1,5,6,1,0
45,15,19,4,0,0
97,19,20,5,1,1
23,21,23,0,0,1
23,4,8,0,0,0
26,21,0,1,0,1
77,18,20,4,0,1
7,4,6,4,0,0
79,1,4,1,0,0
44,6,7,6,1,0
27,2,6,5,1,0
26,16,18,3,0,1
97,23,3,2,0,0
79,23,3,4,0,0
36,2,4,3,0,0
55,12,13,5,1,0
64,6,8,2,0,0
91,23,0,4,0,0
57,2,5,0,0,0
69,14,15,4,0,1
61,17,18,2,0,1
2,9,11,6,1,1
55,22,2,3,0,0
97,6,10,6,1,1
80,8,9,0,0,0
87,4,5,2,0,0
38,19,21,5,1,1
80,7,8,6,1,0
78,13,15,2,0,1
29,3,6,4,0,0
26,19,20,5,1,1
35,13,16,1,0,1
79,11,12,1,0,0
67,1,2,6,1,0
87,12,15,0,0,0
29,0,3,2,0,0
34,19,21,3,0,0
97,6,8,0,0,0
41,8,11,5,1,1
41,16,17,6,1,0
23,20,22,0,0,1
71,22,23,6,1,0
3,12,16,4,0,0
58,22,0,5,1,1
32,9,11,3,0,0
31,15,17,2,0,0
82,5,9,5,1,0
43,15,18,2,0,0
7,10,11,2,0,1
1,19,23,0,0,0
61,2,5,4,0,0
14,8,10,0,0,0
52,14,17,1,0,1
96,12,15,1,0,1
6,9,12,2,0,1
10,19,20,4,0,0
71,23,2,5,1,1
90,12,15,2,0,1
98,16,19,5,1,1
30,6,9,2,0,0
100,5,9,0,0,0
21,12,16,2,0,1
60,16,19,2,0,0
81,14,17,4,0,0
97,3,6,4,0,0
74,14,16,6,1,0
63,13,16,5,1,0
42,20,23,4,0,1
51,10,14,2,0,1
64,23,3,4,0,0
76,3,7,4,0,0
56,2,3,3,0,0
80,1,3,3,0,0
41,19,22,1,0,0
32,9,13,0,0,1
15,12,13,6,1,1
62,19,22,6,1,1
27,20,23,0,0,0
28,22,2,4,0,0
81,17,20,1,0,0
64,20,23,1,0,1
59,15,18,5,1,1
58,10,14,6,1,1
2,9,10,3,0,0
36,8,11,1,0,1
71,11,12,2,0,1
13,18,21,5,1,0
15,0,4,6,1,0
89,17,18,4,0,0
87,13,17,2,0,0
60,21,23,0,0,1
22,20,23,6,1,1
63,0,2,3,0,0
90,16,18,2,0,1
97,10,12,4,0,0
75,19,22,2,0,1
74,14,18,2,0,1
25,3,5,1,0,0
48,14,15,3,0,0
43,21,0,0,0,0
38,21,1,4,0,0
41,13,17,5,1,0
45,21,23,5,1,1
88,0,3,4,0,0
40,8,10,0,0,1
97,6,7,4,0,0
17,22,2,1,0,0
88,10,14,5,1,0
57,22,1,6,1,0
2,1,5,5,1,1
96,1,4,6,1,0
62,5,7,2,0,0
88,22,23,1,0,0
9,18,21,5,1,1
68,19,21,1,0,1
81,13,14,1,0,0
17,2,6,0,0,0
50,6,7,5,1,1
94,6,7,6,1,0
40,3,4,3,0,0
58,22,2,6,1,1
75,4,7,0,0,0
85,16,19,0,0,0
21,3,4,1,0,0
18,22,0,3,0,0
55,12,14,0,0,0
29,15,16,3,0,0
24,15,16,5,1,0
74,1,3,1,0,0
17,17,18,0,0,1
18,0,1,3,0,0
42,17,20,4,0,0
84,7,10,6,1,0
45,10,11,0,0,1
82,23,0,0,0,0
17,23,3,0,0,0
73,14,17,3,0,0
14,15,16,2,0,0
49,16,20,5,1,1
29,16,20,6,1,0
95,11,15,0,0,1
4,9,13,4,0,1
82,19,22,4,0,0
20,5,9,1,0,0
47,7,10,2,0,1
9,12,16,2,0,1
77,1,5,3,0,0
79,18,20,1,0,1
27,21,0,6,1,0
15,9,11,3,0,1
92,3,5,1,0,0
19,11,15,5,1,0
90,17,20,2,0,1
52,6,7,6,1,1
26,19,23,5,1,1
89,23,2,6,1,0
26,23,1,3,0,0
26,22,1,1,0,0
46,3,7,2,0,0
92,6,9,2,0,0
49,9,11,6,1,1
82,14,17,6,1,1
96,11,14,6,1,0
53,0,2,0,0,0
3,19,23,3,0,0
66,17,18,0,0,0
97,15,17,6,1,0
42,4,6,6,1,0
19,18,22,2,0,0
17,3,7,3,0,0
33,5,8,3,0,0
76,16,18,5,1,1
49,6,9,4,0,0
56,23,2,1,0,0
63,22,2,4,0,0
3,6,10,4,0,0
49,8,11,6,1,1
55,12,14,2,0,1
26,19,21,5,1,1
99,13,16,1,0,0
72,15,16,6,1,0
52,22,23,6,1,1
100,8,12,4,0,1
7,14,16,4,0,1
46,4,7,3,0,0
46,17,20,2,0,0
100,20,22,4,0,1
16,19,23,1,0,1
24,7,11,0,0,0
61,14,15,6,1,0
54,20,22,0,0,1
62,8,10,2,0,1
1,18,21,0,0,0
49,21,23,3,0,0
25,5,6,3,0,0
10,3,5,1,0,0
80,10,13,5,1,1
16,9,10,2,0,0
58,2,5,2,0,0
72,0,2,6,1,1
29,11,15,0,0,0
92,22,0,4,0,0
6,14,16,4,0,0
16,14,17,5,1,1
20,20,0,6,1,1
80,13,15,4,0,0
71,6,7,5,1,0
78,16,17,6,1,1
43,23,2,1,0,0
26,18,21,2,0,0
90,6,10,0,0,0
78,2,5,1,0,0
71,2,6,3,0,0
33,17,19,3,0,1
26,19,20,3,0,1
45,21,22,5,1,0
84,13,14,5,1,1
63,2,5,6,1,0
67,6,9,2,0,0
52,6,8,3,0,1
68,4,7,5,1,0
26,2,6,6,1,0
75,17,18,5,1,1
2,14,16,4,0,0
14,19,23,5,1,1
30,13,17,3,0,1
49,3,6,1,0,0
12,23,2,3,0,0
90,7,8,6,1,1
44,20,22,6,1,1
33,12,16,6,1,1
13,21,0,4,0,0
78,7,10,3,0,0
88,14,16,0,0,1
98,16,18,4,0,0
26,4,7,2,0,0
21,19,22,3,0,1
28,3,4,5,1,0
48,10,12,1,0,1
100,17,21,3,0,1
40,9,12,1,0,0
66,16,19,6,1,1
73,14,17,6,1,1
87,5,8,0,0,0
79,22,23,2,0,0
77,20,22,5,1,1
23,15,18,4,0,1
81,14,16,4,0,0
48,7,11,2,0,0
2,8,12,0,0,1
84,10,14,0,0,1
20,1,5,6,1,0
59,12,14,3,0,0
46,3,7,0,0,0
3,8,12,3,0,0
55,4,7,1,0,0
12,18,21,2,0,0
40,21,0,1,0,1
66,2,3,1,0,0
100,20,23,1,0,1
78,2,6,1,0,0
16,5,7,4,0,0
83,9,13,0,0,1
34,4,6,2,0,0
44,2,6,2,0,0
6,21,22,5,1,0
77,23,2,1,0,0
64,6,10,2,0,0
100,21,0,6,1,0
22,17,18,3,0,1
18,22,23,2,0,0
12,7,10,6,1,0
52,0,3,1,0,0
94,3,5,2,0,0
51,23,2,0,0,0
71,6,9,1,0,0
96,13,15,4,0,0
48,12,16,6,1,0
19,9,11,0,0,0
6,22,2,2,0,0
84,17,21,4,0,1
27,0,4,5,1,1
53,3,5,0,0,0
48,15,17,5,1,0
7,15,16,3,0,0
59,17,21,0,0,1
69,7,9,4,0,0
11,9,10,5,1,1
15,15,19,3,0,0
64,22,0,5,1,0
3,23,1,2,0,0
69,10,12,1,0,1
23,5,8,5,1,0
53,0,1,2,0,0
37,11,13,1,0,0
9,5,8,1,0,0
15,12,13,4,0,1
3,16,17,6,1,0
93,0,3,3,0,0
70,7,8,6,1,1
17,21,0,3,0,0
26,7,11,0,0,0
21,23,1,2,0,0
72,10,13,4,0,1
21,13,14,5,1,0
11,23,0,2,0,0
38,9,13,5,1,1
72,14,18,6,1,0
88,6,10,5,1,0
35,6,10,6,1,1
14,9,13,6,1,1
14,3,5,5,1,0
10,17,20,0,0,1
12,9,13,6,1,1
38,18,22,0,0,1
34,13,15,4,0,0
41,12,15,0,0,1
10,14,18,4,0,0
17,15,18,0,0,0
17,1,4,3,0,0
67,3,5,4,0,0
62,20,22,3,0,1
95,17,21,6,1,1
1,16,17,3,0,0
12,9,11,4,0,0
4,20,23,2,0,1
42,8,11,6,1,1
13,14,18,6,1,0
98,11,15,1,0,1
85,20,0,0,0,1
86,8,11,5,1,1
4,13,15,0,0,0
82,12,13,5,1,0
69,5,7,2,0,0
19,18,19,1,0,0
2,3,5,2,0,0
12,19,23,1,0,1
81,16,19,4,0,0
74,18,19,4,0,0
98,2,4,5,1,0
6,13,16,3,0,1
8,16,17,3,0,1
51,12,13,5,1,1
11,8,11,4,0,1
63,0,4,5,1,1
57,16,19,3,0,0
12,15,19,5,1,1
73,17,19,4,0,0
2,1,3,2,0,0
8,13,16,0,0,1
11,21,1,4,0,0
53,22,0,5,1,0
100,16,20,4,0,0
10,2,6,4,0,0
85,1,5,3,0,0
84,7,10,5,1,0
8,1,5,3,0,0
36,1,4,5,1,1
93,8,10,3,0,0
76,19,21,3,0,0
14,20,21,2,0,1
54,5,6,4,0,0
85,11,13,2,0,1
86,8,12,3,0,0
21,6,10,2,0,1
50,11,13,6,1,1
94,4,6,6,1,0
39,15,16,4,0,0
20,4,8,4,0,1
88,11,13,3,0,0
87,23,0,4,0,0
7,19,20,2,0,0
9,8,12,1,0,1
1,22,23,4,0,0
26,6,7,2,0,0
38,18,21,6,1,1
38,19,21,6,1,1
61,22,2,2,0,0
44,10,12,6,1,1
86,20,23,2,0,1
44,11,15,4,0,0
74,2,4,1,0,0
62,16,17,3,0,1
6,6,10,3,0,0
17,21,0,4,0,1
51,9,10,4,0,1
38,22,1,6,1,1
24,14,15,0,0,1
51,1,3,5,1,0
10,12,14,1,0,0
72,3,5,2,0,1
21,17,20,5,1,1
70,23,3,2,0,0
85,22,0,5,1,0
57,0,3,3,0,0
39,1,2,5,1,0
88,1,3,4,0,1
33,3,4,1,0,0
59,2,4,3,0,0
18,16,17,6,1,1
56,13,16,5,1,1
92,1,3,1,0,0
57,15,18,4,0,1
96,10,13,6,1,1
76,12,13,2,0,1
48,0,2,6,1,0
42,22,2,0,0,0
27,1,5,1,0,0
74,1,4,2,0,0
52,20,21,1,0,0
42,4,5,1,0,0
32,3,4,1,0,0
26,11,13,4,0,0
25,2,4,3,0,0
75,19,20,1,0,0
23,9,13,4,0,1
98,19,23,0,0,1
57,17,19,3,0,0
52,20,21,4,0,0
87,20,0,6,1,0
93,20,0,0,0,0
31,9,11,6,1,1
64,0,2,3,0,0
71,5,9,4,0,0
33,10,11,0,0,1
85,1,5,4,0,0
2,6,10,0,0,0
18,19,20,1,0,0
47,20,22,1,0,1
33,20,21,3,0,0
98,20,21,0,0,1
84,17,18,1,0,1
35,20,21,3,0,0
51,18,20,2,0,0
18,3,7,1,0,0
88,12,15,1,0,1
72,17,19,5,1,1
30,19,20,4,0,0
44,23,3,2,0,1
53,12,16,0,0,1
10,18,19,3,0,0
87,16,18,2,0,0
52,0,1,0,0,0
49,5,9,1,0,0
11,18,22,6,1,0
66,19,21,5,1,0
58,0,3,6,1,0
90,7,8,3,0,0
36,16,19,3,0,0
33,20,0,2,0,1
47,21,0,4,0,0
13,14,15,0,0,1
40,17,18,5,1,1
89,6,10,5,1,0
68,15,17,6,1,0
42,6,8,2,0,1
19,16,20,4,0,0
82,3,4,4,0,0
94,11,13,4,0,0
19,12,15,3,0,0
58,3,7,0,0,0
23,20,23,0,0,1
54,0,1,6,1,0
80,0,2,2,0,0
65,6,7,1,0,0
12,8,11,2,0,1
24,0,1,0,0,0
34,15,16,6,1,1
53,17,21,3,0,1
8,21,1,2,0,0
18,14,15,6,1,0
57,5,9,1,0,1
5,1,2,5,1,0
26,8,11,2,0,1
30,3,7,6,1,0
54,12,13,4,0,0
13,22,2,1,0,0
83,21,22,4,0,1
29,10,14,3,0,1
3,12,14,0,0,0
90,10,11,2,0,0
58,18,20,6,1,1
76,7,8,2,0,1
2,6,8,4,0,0
75,15,16,4,0,0
28,2,6,0,0,0
82,16,18,6,1,0
77,17,21,2,0,1
86,14,15,6,1,1
76,16,20,0,0,0
2,10,11,4,0,1
7,4,8,5,1,0
26,15,17,6,1,1
90,14,15,4,0,0
88,9,13,1,0,1
76,13,14,4,0,0
16,1,2,4,0,0
23,15,16,6,1,1
40,18,21,5,1,0
60,7,8,0,0,1
73,14,18,1,0,0
32,9,12,1,0,0
15,4,8,2,0,0
13,19,22,5,1,1
5,15,16,3,0,0
75,20,22,2,0,0
74,21,23,2,0,0
52,11,12,2,0,0
77,22,1,1,0,0
41,12,16,0,0,0
53,8,10,6,1,1
50,16,17,4,0,0
15,19,20,1,0,1
7,11,14,4,0,0
40,4,6,4,0,0
28,23,0,3,0,0
32,11,13,6,1,0
99,0,4,2,0,0
15,19,20,3,0,1
100,15,16,2,0,0
85,11,15,1,0,0
70,8,9,4,0,0
65,12,15,3,0,0
4,16,20,5,1,1
11,16,19,1,0,0
26,3,7,1,0,0
61,13,17,5,1,0
37,18,21,2,0,1
23,6,10,4,0,0
93,2,4,2,0,0
85,0,3,2,0,0
91,11,15,1,0,0
40,14,17,2,0,1
77,10,14,0,0,0
23,9,13,5,1,0
16,1,3,6,1,0
94,3,5,5,1,1
61,16,18,4,0,0
68,16,20,5,1,0
80,7,9,2,0,1
31,22,1,2,0,0
53,13,17,3,0,0
25,23,2,4,0,0
44,3,5,4,0,0
12,5,9,5,1,0
90,18,21,2,0,1
97,23,0,0,0,0
92,3,6,3,0,0
9,2,6,0,0,0
12,19,20,2,0,1
69,5,7,4,0,0
54,22,0,4,0,0
54,6,9,6,1,1
28,13,15,0,0,0
56,11,14,6,1,0
99,15,18,6,1,0
69,19,22,1,0,0
98,7,10,2,0,0
98,22,2,4,0,1
77,1,5,5,1,0
58,12,13,1,0,0
78,7,8,4,0,1
75,20,22,5,1,1
42,19,23,4,0,1
38,15,16,1,0,1
68,3,7,0,0,0
53,15,19,2,0,1
33,19,21,6,1,0
71,5,7,1,0,0
56,3,6,1,0,0
72,15,19,6,1,1
51,22,1,4,0,0
74,22,1,5,1,0
43,20,23,6,1,1
15,12,16,1,0,1
38,4,8,2,0,0
15,14,17,6,1,1
5,7,11,6,1,0
93,6,9,0,0,0
83,13,14,5,1,1
54,6,10,0,0,0
51,21,23,0,0,1
10,6,8,2,0,0
12,22,1,4,0,0
4,17,18,5,1,1
95,9,13,5,1,1
18,17,20,6,1,1
80,13,14,2,0,0
36,9,10,5,1,1
25,6,10,1,0,1
